#LYS184-7  Hist_01964
     -180 0.054090000
     -174 0.044054000
     -168 0.030486000
     -162 0.017688000
     -156 0.009204000
     -150 0.004436000
     -144 0.002256000
     -138 0.001180000
     -132 0.000770000
     -126 0.000586000
     -120 0.000584000
     -114 0.000836000
     -108 0.001190000
     -102 0.002412000
      -96 0.004740000
      -90 0.010074000
      -84 0.018862000
      -78 0.032160000
      -72 0.045184000
      -66 0.054644000
      -60 0.055610000
      -54 0.044694000
      -48 0.030546000
      -42 0.017634000
      -36 0.009332000
      -30 0.004566000
      -24 0.002270000
      -18 0.001312000
      -12 0.000700000
       -6 0.000582000
        0 0.000496000
        6 0.000736000
       12 0.001230000
       18 0.002252000
       24 0.004504000
       30 0.009094000
       36 0.017440000
       42 0.029968000
       48 0.043680000
       54 0.053604000
       60 0.054134000
       66 0.045090000
       72 0.031184000
       78 0.018596000
       84 0.009628000
       90 0.004836000
       96 0.002236000
      102 0.001146000
      108 0.000688000
      114 0.000550000
      120 0.000570000
      126 0.000704000
      132 0.001142000
      138 0.002326000
      144 0.004458000
      150 0.009324000
      156 0.018072000
      162 0.030308000
      168 0.044730000
      174 0.054592000
