#GLU151-4  Hist_01582
     -180 0.051592000
     -174 0.038944000
     -168 0.023980000
     -162 0.012290000
     -156 0.005742000
     -150 0.002460000
     -144 0.001200000
     -138 0.000694000
     -132 0.000538000
     -126 0.000472000
     -120 0.000520000
     -114 0.000870000
     -108 0.001658000
     -102 0.003664000
      -96 0.007704000
      -90 0.014946000
      -84 0.026450000
      -78 0.039566000
      -72 0.053370000
      -66 0.064404000
      -60 0.062258000
      -54 0.045474000
      -48 0.025206000
      -42 0.011116000
      -36 0.003920000
      -30 0.001268000
      -24 0.000358000
      -18 0.000108000
      -12 0.000056000
       -6 0.000018000
        0 0.000010000
        6 0.000022000
       12 0.000066000
       18 0.000160000
       24 0.000690000
       30 0.002714000
       36 0.008698000
       42 0.023446000
       48 0.046298000
       54 0.069156000
       60 0.071482000
       66 0.052092000
       72 0.027678000
       78 0.012280000
       84 0.005342000
       90 0.002356000
       96 0.000904000
      102 0.000422000
      108 0.000260000
      114 0.000128000
      120 0.000186000
      126 0.000288000
      132 0.000652000
      138 0.001588000
      144 0.003936000
      150 0.009610000
      156 0.020338000
      162 0.034398000
      168 0.048534000
      174 0.055420000
