#PRO140-5  Hist_01470
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000006000
      -54 0.000140000
      -48 0.002272000
      -42 0.010890000
      -36 0.021848000
      -30 0.023366000
      -24 0.017024000
      -18 0.011860000
      -12 0.009862000
       -6 0.011942000
        0 0.021528000
        6 0.047586000
       12 0.106886000
       18 0.199030000
       24 0.255856000
       30 0.187182000
       36 0.064036000
       42 0.008362000
       48 0.000318000
       54 0.000006000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
