#LEU19-0  Hist_00198
    -180 0.000016000
    -174 0.000194000
    -168 0.001096000
    -162 0.003432000
    -156 0.007728000
    -150 0.012856000
    -144 0.018060000
    -138 0.023520000
    -132 0.029182000
    -126 0.035850000
    -120 0.043408000
    -114 0.054382000
    -108 0.069474000
    -102 0.089442000
     -96 0.112388000
     -90 0.132824000
     -84 0.135080000
     -78 0.112286000
     -72 0.071206000
     -66 0.032964000
     -60 0.011222000
     -54 0.002828000
     -48 0.000452000
     -42 0.000092000
     -36 0.000016000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
