#ARG199-6  Hist_02088
     -180 0.045696000
     -174 0.034404000
     -168 0.025520000
     -162 0.018380000
     -156 0.013902000
     -150 0.010528000
     -144 0.008502000
     -138 0.007132000
     -132 0.007078000
     -126 0.007744000
     -120 0.009576000
     -114 0.013010000
     -108 0.018952000
     -102 0.027780000
      -96 0.040558000
      -90 0.053268000
      -84 0.059660000
      -78 0.054318000
      -72 0.038494000
      -66 0.021432000
      -60 0.009618000
      -54 0.003520000
      -48 0.001110000
      -42 0.000356000
      -36 0.000094000
      -30 0.000036000
      -24 0.000010000
      -18 0.000006000
      -12 0.000002000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000024000
       36 0.000084000
       42 0.000366000
       48 0.001170000
       54 0.003168000
       60 0.007156000
       66 0.012596000
       72 0.017422000
       78 0.019390000
       84 0.017662000
       90 0.014928000
       96 0.011804000
      102 0.009700000
      108 0.008178000
      114 0.007118000
      120 0.006448000
      126 0.006446000
      132 0.008340000
      138 0.013638000
      144 0.024062000
      150 0.038854000
      156 0.055804000
      162 0.064888000
      168 0.063988000
      174 0.056076000
