#VAL131-3  Hist_01372
     -180 0.123036000
     -174 0.114812000
     -168 0.075888000
     -162 0.034242000
     -156 0.011174000
     -150 0.002806000
     -144 0.000620000
     -138 0.000114000
     -132 0.000036000
     -126 0.000022000
     -120 0.000022000
     -114 0.000010000
     -108 0.000026000
     -102 0.000044000
      -96 0.000126000
      -90 0.000338000
      -84 0.000880000
      -78 0.001764000
      -72 0.003286000
      -66 0.004358000
      -60 0.004120000
      -54 0.003234000
      -48 0.001934000
      -42 0.000970000
      -36 0.000358000
      -30 0.000118000
      -24 0.000046000
      -18 0.000026000
      -12 0.000010000
       -6 0.000010000
        0 0.000008000
        6 0.000004000
       12 0.000006000
       18 0.000012000
       24 0.000054000
       30 0.000296000
       36 0.001758000
       42 0.008512000
       48 0.029242000
       54 0.067308000
       60 0.095636000
       66 0.080946000
       72 0.042738000
       78 0.014032000
       84 0.003080000
       90 0.000590000
       96 0.000116000
      102 0.000026000
      108 0.000014000
      114 0.000010000
      120 0.000036000
      126 0.000156000
      132 0.000494000
      138 0.001666000
      144 0.004660000
      150 0.011518000
      156 0.024814000
      162 0.047084000
      168 0.075932000
      174 0.104822000
