#GLU164-3  Hist_01732
     -180 0.188512000
     -174 0.153126000
     -168 0.091458000
     -162 0.042874000
     -156 0.016736000
     -150 0.006226000
     -144 0.002100000
     -138 0.000870000
     -132 0.000368000
     -126 0.000226000
     -120 0.000188000
     -114 0.000266000
     -108 0.000444000
     -102 0.001002000
      -96 0.002438000
      -90 0.006112000
      -84 0.013246000
      -78 0.023906000
      -72 0.034252000
      -66 0.035216000
      -60 0.026452000
      -54 0.015218000
      -48 0.007422000
      -42 0.003268000
      -36 0.001268000
      -30 0.000402000
      -24 0.000126000
      -18 0.000046000
      -12 0.000006000
       -6 0.000000000
        0 0.000002000
        6 0.000002000
       12 0.000000000
       18 0.000004000
       24 0.000016000
       30 0.000048000
       36 0.000148000
       42 0.000468000
       48 0.000950000
       54 0.001460000
       60 0.001604000
       66 0.001318000
       72 0.000812000
       78 0.000438000
       84 0.000260000
       90 0.000118000
       96 0.000080000
      102 0.000056000
      108 0.000042000
      114 0.000072000
      120 0.000096000
      126 0.000154000
      132 0.000276000
      138 0.000754000
      144 0.001750000
      150 0.004496000
      156 0.014068000
      162 0.040614000
      168 0.095708000
      174 0.160412000
