#VAL32-0  Hist_00328
    -180 0.000004000
    -174 0.000050000
    -168 0.000668000
    -162 0.005692000
    -156 0.025420000
    -150 0.067604000
    -144 0.120020000
    -138 0.153924000
    -132 0.155602000
    -126 0.132528000
    -120 0.103624000
    -114 0.077498000
    -108 0.055804000
    -102 0.039712000
     -96 0.026868000
     -90 0.017012000
     -84 0.009918000
     -78 0.004964000
     -72 0.002132000
     -66 0.000716000
     -60 0.000208000
     -54 0.000030000
     -48 0.000000000
     -42 0.000002000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
