#GLY139-0  Hist_01454
     -180 0.008640000
     -174 0.007310000
     -168 0.005764000
     -162 0.004278000
     -156 0.002684000
     -150 0.001818000
     -144 0.001140000
     -138 0.000750000
     -132 0.000638000
     -126 0.000616000
     -120 0.000702000
     -114 0.000938000
     -108 0.001492000
     -102 0.002306000
      -96 0.004128000
      -90 0.006914000
      -84 0.009818000
      -78 0.011918000
      -72 0.010898000
      -66 0.007848000
      -60 0.004286000
      -54 0.001710000
      -48 0.000580000
      -42 0.000118000
      -36 0.000024000
      -30 0.000010000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000004000
       18 0.000006000
       24 0.000038000
       30 0.000164000
       36 0.000622000
       42 0.002500000
       48 0.009032000
       54 0.026836000
       60 0.060546000
       66 0.105488000
       72 0.139780000
       78 0.142520000
       84 0.115470000
       90 0.079956000
       96 0.050838000
      102 0.031568000
      108 0.020324000
      114 0.014216000
      120 0.011446000
      126 0.009964000
      132 0.009648000
      138 0.009508000
      144 0.010010000
      150 0.010440000
      156 0.010700000
      162 0.010680000
      168 0.010332000
      174 0.010036000
