#ARG199-1  Hist_02078
     -180 0.000182000
     -174 0.000038000
     -168 0.000012000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000004000
       54 0.000028000
       60 0.000192000
       66 0.000954000
       72 0.003702000
       78 0.011392000
       84 0.026912000
       90 0.048272000
       96 0.069684000
      102 0.084322000
      108 0.092404000
      114 0.100162000
      120 0.111378000
      126 0.118748000
      132 0.110098000
      138 0.087620000
      144 0.062490000
      150 0.039716000
      156 0.020286000
      162 0.008108000
      168 0.002632000
      174 0.000664000
