#LEU76-4  Hist_00802
    -180 0.160798000
    -174 0.102958000
    -168 0.039546000
    -162 0.009464000
    -156 0.001512000
    -150 0.000162000
    -144 0.000024000
    -138 0.000002000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000002000
     -96 0.000008000
     -90 0.000036000
     -84 0.000108000
     -78 0.000304000
     -72 0.000538000
     -66 0.000964000
     -60 0.001750000
     -54 0.002664000
     -48 0.002592000
     -42 0.001952000
     -36 0.000942000
     -30 0.000292000
     -24 0.000074000
     -18 0.000010000
     -12 0.000004000
      -6 0.000002000
       0 0.000004000
       6 0.000006000
      12 0.000008000
      18 0.000040000
      24 0.000232000
      30 0.000772000
      36 0.002584000
      42 0.006878000
      48 0.013696000
      54 0.020720000
      60 0.023252000
      66 0.023200000
      72 0.021996000
      78 0.022384000
      84 0.024974000
      90 0.026588000
      96 0.022832000
     102 0.015780000
     108 0.009848000
     114 0.006346000
     120 0.004792000
     126 0.004422000
     132 0.005358000
     138 0.007924000
     144 0.012804000
     150 0.021376000
     156 0.036848000
     162 0.064558000
     168 0.111812000
     174 0.161258000
