#GLU21-1  Hist_00226
    -180 0.000124000
    -174 0.000006000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000002000
      60 0.000014000
      66 0.000022000
      72 0.000066000
      78 0.000128000
      84 0.000226000
      90 0.000506000
      96 0.001326000
     102 0.003206000
     108 0.009030000
     114 0.023938000
     120 0.057454000
     126 0.111150000
     132 0.168886000
     138 0.197438000
     144 0.180256000
     150 0.133148000
     156 0.074102000
     162 0.029808000
     168 0.007920000
     174 0.001244000
