#GLN106-5  Hist_01114
     -180 0.055422000
     -174 0.050466000
     -168 0.044914000
     -162 0.038720000
     -156 0.033442000
     -150 0.028346000
     -144 0.023488000
     -138 0.018780000
     -132 0.014996000
     -126 0.011644000
     -120 0.009406000
     -114 0.007878000
     -108 0.006998000
     -102 0.006930000
      -96 0.007104000
      -90 0.007654000
      -84 0.008338000
      -78 0.008670000
      -72 0.008652000
      -66 0.008006000
      -60 0.006900000
      -54 0.005520000
      -48 0.004392000
      -42 0.003352000
      -36 0.002586000
      -30 0.002118000
      -24 0.001676000
      -18 0.001400000
      -12 0.001110000
       -6 0.001106000
        0 0.001062000
        6 0.001126000
       12 0.001250000
       18 0.001468000
       24 0.001700000
       30 0.002016000
       36 0.002648000
       42 0.003564000
       48 0.004742000
       54 0.005576000
       60 0.006396000
       66 0.007336000
       72 0.008158000
       78 0.008930000
       84 0.009496000
       90 0.010032000
       96 0.010642000
      102 0.011344000
      108 0.012664000
      114 0.015644000
      120 0.018908000
      126 0.023552000
      132 0.029558000
      138 0.036380000
      144 0.044478000
      150 0.051760000
      156 0.058162000
      162 0.060656000
      168 0.061520000
      174 0.059218000
