#LEU10-0  Hist_00108
    -180 0.000040000
    -174 0.000304000
    -168 0.001372000
    -162 0.004366000
    -156 0.009016000
    -150 0.014086000
    -144 0.019274000
    -138 0.023598000
    -132 0.028372000
    -126 0.034346000
    -120 0.043188000
    -114 0.055890000
    -108 0.074050000
    -102 0.099178000
     -96 0.123468000
     -90 0.138944000
     -84 0.133548000
     -78 0.102238000
     -72 0.059432000
     -66 0.025362000
     -60 0.007872000
     -54 0.001694000
     -48 0.000322000
     -42 0.000030000
     -36 0.000002000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000008000
