#THR80-4  Hist_00838
    -180 0.013524000
    -174 0.022472000
    -168 0.036786000
    -162 0.055654000
    -156 0.076548000
    -150 0.092654000
    -144 0.100680000
    -138 0.098664000
    -132 0.090720000
    -126 0.076492000
    -120 0.059404000
    -114 0.042748000
    -108 0.026886000
    -102 0.015650000
     -96 0.007618000
     -90 0.003504000
     -84 0.001890000
     -78 0.001584000
     -72 0.001556000
     -66 0.001786000
     -60 0.001420000
     -54 0.001126000
     -48 0.000700000
     -42 0.000440000
     -36 0.000232000
     -30 0.000144000
     -24 0.000084000
     -18 0.000074000
     -12 0.000032000
      -6 0.000042000
       0 0.000024000
       6 0.000034000
      12 0.000056000
      18 0.000094000
      24 0.000202000
      30 0.000346000
      36 0.000554000
      42 0.001172000
      48 0.002140000
      54 0.003904000
      60 0.007304000
      66 0.011368000
      72 0.015886000
      78 0.018244000
      84 0.017746000
      90 0.014578000
      96 0.011066000
     102 0.007750000
     108 0.005884000
     114 0.004790000
     120 0.004420000
     126 0.004150000
     132 0.003984000
     138 0.003760000
     144 0.003594000
     150 0.003424000
     156 0.003856000
     162 0.004276000
     168 0.005686000
     174 0.008594000
