#GLY150-1  Hist_01576
     -180 0.000246000
     -174 0.000320000
     -168 0.000624000
     -162 0.001050000
     -156 0.001534000
     -150 0.002120000
     -144 0.002490000
     -138 0.002874000
     -132 0.002634000
     -126 0.002176000
     -120 0.001660000
     -114 0.001276000
     -108 0.000966000
     -102 0.000766000
      -96 0.000572000
      -90 0.000644000
      -84 0.000748000
      -78 0.001206000
      -72 0.002020000
      -66 0.003348000
      -60 0.006054000
      -54 0.009840000
      -48 0.014952000
      -42 0.022464000
      -36 0.032244000
      -30 0.043560000
      -24 0.056450000
      -18 0.072740000
      -12 0.088880000
       -6 0.104604000
        0 0.112820000
        6 0.108336000
       12 0.091178000
       18 0.067344000
       24 0.045900000
       30 0.029420000
       36 0.018262000
       42 0.012276000
       48 0.008494000
       54 0.005696000
       60 0.004442000
       66 0.003200000
       72 0.002294000
       78 0.001556000
       84 0.001122000
       90 0.000856000
       96 0.000578000
      102 0.000524000
      108 0.000552000
      114 0.000556000
      120 0.000540000
      126 0.000566000
      132 0.000674000
      138 0.000488000
      144 0.000390000
      150 0.000286000
      156 0.000194000
      162 0.000142000
      168 0.000124000
      174 0.000128000
