#GLU133-4  Hist_01392
     -180 0.141778000
     -174 0.124308000
     -168 0.092618000
     -162 0.057068000
     -156 0.029274000
     -150 0.014636000
     -144 0.007974000
     -138 0.005866000
     -132 0.005264000
     -126 0.005324000
     -120 0.006016000
     -114 0.007272000
     -108 0.008602000
     -102 0.008616000
      -96 0.007416000
      -90 0.005108000
      -84 0.002816000
      -78 0.001382000
      -72 0.000534000
      -66 0.000238000
      -60 0.000116000
      -54 0.000054000
      -48 0.000014000
      -42 0.000004000
      -36 0.000002000
      -30 0.000008000
      -24 0.000002000
      -18 0.000002000
      -12 0.000000000
       -6 0.000004000
        0 0.000000000
        6 0.000000000
       12 0.000006000
       18 0.000000000
       24 0.000010000
       30 0.000024000
       36 0.000092000
       42 0.000272000
       48 0.000638000
       54 0.001326000
       60 0.001882000
       66 0.002282000
       72 0.002124000
       78 0.002498000
       84 0.003102000
       90 0.003678000
       96 0.003976000
      102 0.003710000
      108 0.003346000
      114 0.002680000
      120 0.002526000
      126 0.002606000
      132 0.003068000
      138 0.004796000
      144 0.009534000
      150 0.021506000
      156 0.045794000
      162 0.083428000
      168 0.121450000
      174 0.141330000
