#ARG14-4  Hist_00154
    -180 0.152282000
    -174 0.140702000
    -168 0.111318000
    -162 0.063186000
    -156 0.024702000
    -150 0.007134000
    -144 0.001980000
    -138 0.000566000
    -132 0.000264000
    -126 0.000134000
    -120 0.000128000
    -114 0.000228000
    -108 0.000460000
    -102 0.000986000
     -96 0.001532000
     -90 0.002488000
     -84 0.004710000
     -78 0.009198000
     -72 0.012180000
     -66 0.009596000
     -60 0.004258000
     -54 0.001304000
     -48 0.000296000
     -42 0.000090000
     -36 0.000022000
     -30 0.000004000
     -24 0.000000000
     -18 0.000002000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000002000
      12 0.000000000
      18 0.000006000
      24 0.000016000
      30 0.000146000
      36 0.000796000
      42 0.003254000
      48 0.007986000
      54 0.012302000
      60 0.011382000
      66 0.006266000
      72 0.003404000
      78 0.002002000
      84 0.001270000
      90 0.000644000
      96 0.000324000
     102 0.000190000
     108 0.000134000
     114 0.000106000
     120 0.000140000
     126 0.000288000
     132 0.000666000
     138 0.002092000
     144 0.006302000
     150 0.018082000
     156 0.040682000
     162 0.074072000
     168 0.113744000
     174 0.143950000
