#GLY17-1  Hist_00180
    -180 0.000028000
    -174 0.000044000
    -168 0.000098000
    -162 0.000156000
    -156 0.000208000
    -150 0.000252000
    -144 0.000346000
    -138 0.000346000
    -132 0.000304000
    -126 0.000302000
    -120 0.000198000
    -114 0.000158000
    -108 0.000090000
    -102 0.000080000
     -96 0.000070000
     -90 0.000086000
     -84 0.000154000
     -78 0.000258000
     -72 0.000526000
     -66 0.001026000
     -60 0.002436000
     -54 0.005484000
     -48 0.011040000
     -42 0.020748000
     -36 0.036474000
     -30 0.057372000
     -24 0.080064000
     -18 0.100476000
     -12 0.113566000
      -6 0.117742000
       0 0.115752000
       6 0.107718000
      12 0.089426000
      18 0.064186000
      24 0.039124000
      30 0.020140000
      36 0.008664000
      42 0.003388000
      48 0.001056000
      54 0.000262000
      60 0.000104000
      66 0.000026000
      72 0.000002000
      78 0.000002000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000010000
     174 0.000008000
