#GLY177-0  Hist_01850
     -180 0.122814000
     -174 0.099812000
     -168 0.076306000
     -162 0.056728000
     -156 0.040462000
     -150 0.027658000
     -144 0.017268000
     -138 0.010676000
     -132 0.005890000
     -126 0.003334000
     -120 0.001804000
     -114 0.000936000
     -108 0.000572000
     -102 0.000270000
      -96 0.000210000
      -90 0.000162000
      -84 0.000108000
      -78 0.000176000
      -72 0.000114000
      -66 0.000116000
      -60 0.000066000
      -54 0.000042000
      -48 0.000014000
      -42 0.000002000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000014000
       66 0.000034000
       72 0.000120000
       78 0.000276000
       84 0.000520000
       90 0.000944000
       96 0.001326000
      102 0.002198000
      108 0.003344000
      114 0.004214000
      120 0.004658000
      126 0.004804000
      132 0.005586000
      138 0.008618000
      144 0.017016000
      150 0.036360000
      156 0.068470000
      162 0.105466000
      168 0.133094000
      174 0.137398000
