#GLU35-4  Hist_00366
    -180 0.015242000
    -174 0.015194000
    -168 0.011998000
    -162 0.007756000
    -156 0.004864000
    -150 0.002762000
    -144 0.001718000
    -138 0.000948000
    -132 0.000814000
    -126 0.000772000
    -120 0.000802000
    -114 0.001166000
    -108 0.002358000
    -102 0.005266000
     -96 0.012966000
     -90 0.029652000
     -84 0.051480000
     -78 0.066542000
     -72 0.064758000
     -66 0.048564000
     -60 0.027744000
     -54 0.012352000
     -48 0.004300000
     -42 0.001220000
     -36 0.000414000
     -30 0.000160000
     -24 0.000056000
     -18 0.000032000
     -12 0.000020000
      -6 0.000028000
       0 0.000050000
       6 0.000178000
      12 0.000444000
      18 0.001754000
      24 0.005388000
      30 0.015914000
      36 0.040342000
      42 0.080824000
      48 0.124144000
      54 0.133152000
      60 0.096160000
      66 0.047872000
      72 0.017888000
      78 0.005826000
      84 0.002276000
      90 0.000980000
      96 0.000576000
     102 0.000292000
     108 0.000156000
     114 0.000130000
     120 0.000098000
     126 0.000204000
     132 0.000250000
     138 0.000460000
     144 0.000914000
     150 0.001722000
     156 0.003314000
     162 0.005484000
     168 0.008682000
     174 0.012578000
