#GLU34-3  Hist_00352
    -180 0.107630000
    -174 0.102982000
    -168 0.064682000
    -162 0.028268000
    -156 0.009528000
    -150 0.002958000
    -144 0.000938000
    -138 0.000364000
    -132 0.000160000
    -126 0.000136000
    -120 0.000240000
    -114 0.000498000
    -108 0.000746000
    -102 0.001092000
     -96 0.002218000
     -90 0.007280000
     -84 0.020042000
     -78 0.042572000
     -72 0.064034000
     -66 0.067552000
     -60 0.051136000
     -54 0.027814000
     -48 0.011488000
     -42 0.003470000
     -36 0.001028000
     -30 0.000260000
     -24 0.000048000
     -18 0.000018000
     -12 0.000000000
      -6 0.000002000
       0 0.000002000
       6 0.000000000
      12 0.000004000
      18 0.000018000
      24 0.000056000
      30 0.000128000
      36 0.000530000
      42 0.002002000
      48 0.007876000
      54 0.022964000
      60 0.045886000
      66 0.062018000
      72 0.055238000
      78 0.031522000
      84 0.012882000
      90 0.004066000
      96 0.001132000
     102 0.000344000
     108 0.000116000
     114 0.000046000
     120 0.000028000
     126 0.000038000
     132 0.000074000
     138 0.000190000
     144 0.000432000
     150 0.001434000
     156 0.004460000
     162 0.013492000
     168 0.037368000
     174 0.076470000
