#ARG107-5  Hist_01128
     -180 0.203944000
     -174 0.140110000
     -168 0.065304000
     -162 0.022092000
     -156 0.005808000
     -150 0.001440000
     -144 0.000346000
     -138 0.000094000
     -132 0.000040000
     -126 0.000030000
     -120 0.000006000
     -114 0.000008000
     -108 0.000002000
     -102 0.000004000
      -96 0.000042000
      -90 0.000138000
      -84 0.000486000
      -78 0.001090000
      -72 0.001826000
      -66 0.002236000
      -60 0.001930000
      -54 0.001088000
      -48 0.000484000
      -42 0.000166000
      -36 0.000040000
      -30 0.000008000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000000000
       18 0.000002000
       24 0.000008000
       30 0.000042000
       36 0.000256000
       42 0.001036000
       48 0.004166000
       54 0.011676000
       60 0.024474000
       66 0.035322000
       72 0.032880000
       78 0.020558000
       84 0.009010000
       90 0.003036000
       96 0.000888000
      102 0.000222000
      108 0.000058000
      114 0.000036000
      120 0.000020000
      126 0.000024000
      132 0.000048000
      138 0.000162000
      144 0.000848000
      150 0.004064000
      156 0.017606000
      162 0.056384000
      168 0.129684000
      174 0.198724000
