#LEU175-1  Hist_01834
     -180 0.000152000
     -174 0.000008000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000004000
       48 0.000030000
       54 0.000162000
       60 0.000666000
       66 0.002906000
       72 0.009494000
       78 0.023698000
       84 0.043492000
       90 0.061812000
       96 0.067094000
      102 0.061556000
      108 0.053198000
      114 0.046470000
      120 0.046974000
      126 0.059142000
      132 0.084610000
      138 0.116114000
      144 0.128162000
      150 0.104576000
      156 0.059586000
      162 0.022992000
      168 0.006018000
      174 0.001084000
