#THR111-0  Hist_01164
     -180 0.000000000
     -174 0.000002000
     -168 0.000028000
     -162 0.000202000
     -156 0.000708000
     -150 0.002278000
     -144 0.005220000
     -138 0.009782000
     -132 0.015370000
     -126 0.021154000
     -120 0.028952000
     -114 0.039552000
     -108 0.055326000
     -102 0.077558000
      -96 0.109448000
      -90 0.142690000
      -84 0.161052000
      -78 0.147206000
      -72 0.103780000
      -66 0.053592000
      -60 0.019706000
      -54 0.005264000
      -48 0.000984000
      -42 0.000128000
      -36 0.000018000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
