#GLY49-1  Hist_00522
    -180 0.113504000
    -174 0.121904000
    -168 0.121226000
    -162 0.111016000
    -156 0.092790000
    -150 0.069250000
    -144 0.043940000
    -138 0.024742000
    -132 0.012672000
    -126 0.006470000
    -120 0.003570000
    -114 0.002368000
    -108 0.001560000
    -102 0.001228000
     -96 0.000898000
     -90 0.000778000
     -84 0.000648000
     -78 0.000680000
     -72 0.000710000
     -66 0.000760000
     -60 0.000936000
     -54 0.001110000
     -48 0.001230000
     -42 0.001320000
     -36 0.001268000
     -30 0.001306000
     -24 0.001376000
     -18 0.001468000
     -12 0.001592000
      -6 0.001726000
       0 0.001676000
       6 0.001422000
      12 0.001040000
      18 0.000652000
      24 0.000368000
      30 0.000186000
      36 0.000066000
      42 0.000022000
      48 0.000016000
      54 0.000006000
      60 0.000000000
      66 0.000002000
      72 0.000004000
      78 0.000000000
      84 0.000002000
      90 0.000002000
      96 0.000008000
     102 0.000004000
     108 0.000024000
     114 0.000036000
     120 0.000076000
     126 0.000246000
     132 0.000744000
     138 0.002154000
     144 0.005514000
     150 0.012224000
     156 0.025064000
     162 0.043754000
     168 0.068018000
     174 0.092624000
