#ARG14-3  Hist_00152
    -180 0.089848000
    -174 0.121834000
    -168 0.135316000
    -162 0.118570000
    -156 0.079984000
    -150 0.043894000
    -144 0.020280000
    -138 0.007766000
    -132 0.002864000
    -126 0.001212000
    -120 0.000668000
    -114 0.000480000
    -108 0.000892000
    -102 0.002240000
     -96 0.007642000
     -90 0.018776000
     -84 0.030720000
     -78 0.038740000
     -72 0.045838000
     -66 0.047832000
     -60 0.039026000
     -54 0.024508000
     -48 0.011912000
     -42 0.004816000
     -36 0.001708000
     -30 0.000474000
     -24 0.000148000
     -18 0.000062000
     -12 0.000012000
      -6 0.000004000
       0 0.000006000
       6 0.000000000
      12 0.000000000
      18 0.000006000
      24 0.000020000
      30 0.000048000
      36 0.000188000
      42 0.000474000
      48 0.001182000
      54 0.001826000
      60 0.002136000
      66 0.001902000
      72 0.001202000
      78 0.000602000
      84 0.000220000
      90 0.000070000
      96 0.000028000
     102 0.000012000
     108 0.000014000
     114 0.000008000
     120 0.000010000
     126 0.000034000
     132 0.000076000
     138 0.000134000
     144 0.000344000
     150 0.001056000
     156 0.003174000
     162 0.009162000
     168 0.024510000
     174 0.053490000
