#LYS70-5  Hist_00746
    -180 0.143342000
    -174 0.111150000
    -168 0.068254000
    -162 0.033760000
    -156 0.013810000
    -150 0.005300000
    -144 0.001948000
    -138 0.000846000
    -132 0.000330000
    -126 0.000254000
    -120 0.000220000
    -114 0.000294000
    -108 0.000430000
    -102 0.000926000
     -96 0.002164000
     -90 0.005118000
     -84 0.010954000
     -78 0.017832000
     -72 0.023264000
     -66 0.022712000
     -60 0.016886000
     -54 0.010028000
     -48 0.004630000
     -42 0.001794000
     -36 0.000664000
     -30 0.000214000
     -24 0.000084000
     -18 0.000020000
     -12 0.000024000
      -6 0.000010000
       0 0.000006000
       6 0.000020000
      12 0.000036000
      18 0.000068000
      24 0.000296000
      30 0.000846000
      36 0.002372000
      42 0.005816000
      48 0.011768000
      54 0.019968000
      60 0.025240000
      66 0.025080000
      72 0.018254000
      78 0.010298000
      84 0.005048000
      90 0.002096000
      96 0.000932000
     102 0.000430000
     108 0.000282000
     114 0.000188000
     120 0.000216000
     126 0.000286000
     132 0.000658000
     138 0.001650000
     144 0.004868000
     150 0.013696000
     156 0.032808000
     162 0.066430000
     168 0.110646000
     174 0.142436000
