#GLN101-5  Hist_01060
     -180 0.055766000
     -174 0.057686000
     -168 0.057466000
     -162 0.053962000
     -156 0.049150000
     -150 0.042160000
     -144 0.034980000
     -138 0.027356000
     -132 0.021232000
     -126 0.016548000
     -120 0.013292000
     -114 0.011270000
     -108 0.010190000
     -102 0.009928000
      -96 0.010720000
      -90 0.012086000
      -84 0.013578000
      -78 0.014258000
      -72 0.014252000
      -66 0.013028000
      -60 0.010544000
      -54 0.008050000
      -48 0.005970000
      -42 0.004292000
      -36 0.003130000
      -30 0.002254000
      -24 0.001674000
      -18 0.001470000
      -12 0.001274000
       -6 0.001218000
        0 0.001104000
        6 0.001228000
       12 0.001248000
       18 0.001538000
       24 0.001782000
       30 0.002478000
       36 0.003372000
       42 0.004914000
       48 0.007060000
       54 0.009306000
       60 0.011324000
       66 0.012460000
       72 0.013430000
       78 0.013208000
       84 0.012678000
       90 0.012086000
       96 0.011372000
      102 0.010776000
      108 0.010410000
      114 0.010544000
      120 0.010916000
      126 0.011824000
      132 0.013368000
      138 0.016148000
      144 0.020180000
      150 0.025914000
      156 0.032738000
      162 0.039586000
      168 0.046320000
      174 0.051904000
