#GLY78-0  Hist_00812
    -180 0.129528000
    -174 0.095948000
    -168 0.064216000
    -162 0.038958000
    -156 0.022552000
    -150 0.011900000
    -144 0.006108000
    -138 0.003168000
    -132 0.001592000
    -126 0.000780000
    -120 0.000436000
    -114 0.000232000
    -108 0.000154000
    -102 0.000126000
     -96 0.000114000
     -90 0.000144000
     -84 0.000158000
     -78 0.000152000
     -72 0.000138000
     -66 0.000070000
     -60 0.000018000
     -54 0.000010000
     -48 0.000006000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000004000
      90 0.000002000
      96 0.000010000
     102 0.000026000
     108 0.000050000
     114 0.000160000
     120 0.000434000
     126 0.001254000
     132 0.003826000
     138 0.010242000
     144 0.025050000
     150 0.051660000
     156 0.090588000
     162 0.131122000
     168 0.155768000
     174 0.153296000
