#LYS43-0  Hist_00448
    -180 0.000022000
    -174 0.000200000
    -168 0.001488000
    -162 0.006548000
    -156 0.020652000
    -150 0.048566000
    -144 0.084072000
    -138 0.114726000
    -132 0.127384000
    -126 0.123556000
    -120 0.109204000
    -114 0.093078000
    -108 0.078596000
    -102 0.063906000
     -96 0.049916000
     -90 0.036054000
     -84 0.022652000
     -78 0.012324000
     -72 0.004998000
     -66 0.001622000
     -60 0.000378000
     -54 0.000052000
     -48 0.000004000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000002000
