#THR111-3  Hist_01170
     -180 0.157580000
     -174 0.123182000
     -168 0.068342000
     -162 0.027956000
     -156 0.008964000
     -150 0.002456000
     -144 0.000598000
     -138 0.000168000
     -132 0.000042000
     -126 0.000032000
     -120 0.000020000
     -114 0.000038000
     -108 0.000096000
     -102 0.000362000
      -96 0.001428000
      -90 0.004912000
      -84 0.014662000
      -78 0.033930000
      -72 0.056090000
      -66 0.062598000
      -60 0.046542000
      -54 0.022812000
      -48 0.007660000
      -42 0.001962000
      -36 0.000372000
      -30 0.000058000
      -24 0.000008000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000002000
       24 0.000022000
       30 0.000082000
       36 0.000396000
       42 0.001390000
       48 0.003714000
       54 0.007832000
       60 0.012520000
       66 0.013854000
       72 0.010622000
       78 0.005486000
       84 0.002266000
       90 0.000700000
       96 0.000238000
      102 0.000068000
      108 0.000014000
      114 0.000022000
      120 0.000020000
      126 0.000040000
      132 0.000080000
      138 0.000322000
      144 0.001198000
      150 0.004778000
      156 0.015668000
      162 0.042964000
      168 0.090974000
      174 0.141854000
