#PRO180-1  Hist_01880
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000006000
      -72 0.000030000
      -66 0.000218000
      -60 0.000930000
      -54 0.003688000
      -48 0.011828000
      -42 0.031624000
      -36 0.068456000
      -30 0.119046000
      -24 0.163514000
      -18 0.185960000
      -12 0.169040000
       -6 0.121690000
        0 0.069806000
        6 0.032494000
       12 0.012482000
       18 0.004476000
       24 0.001816000
       30 0.001036000
       36 0.000690000
       42 0.000460000
       48 0.000270000
       54 0.000194000
       60 0.000104000
       66 0.000040000
       72 0.000024000
       78 0.000024000
       84 0.000016000
       90 0.000016000
       96 0.000014000
      102 0.000006000
      108 0.000002000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
