#LYS41-3  Hist_00428
    -180 0.036656000
    -174 0.040828000
    -168 0.034284000
    -162 0.022848000
    -156 0.012902000
    -150 0.006108000
    -144 0.002688000
    -138 0.001228000
    -132 0.000588000
    -126 0.000392000
    -120 0.000362000
    -114 0.000482000
    -108 0.000968000
    -102 0.002408000
     -96 0.007002000
     -90 0.018826000
     -84 0.045414000
     -78 0.088750000
     -72 0.127828000
     -66 0.133836000
     -60 0.100052000
     -54 0.054144000
     -48 0.021606000
     -42 0.006868000
     -36 0.001806000
     -30 0.000458000
     -24 0.000122000
     -18 0.000014000
     -12 0.000006000
      -6 0.000006000
       0 0.000006000
       6 0.000004000
      12 0.000012000
      18 0.000062000
      24 0.000132000
      30 0.000536000
      36 0.001544000
      42 0.004698000
      48 0.011870000
      54 0.023818000
      60 0.037118000
      66 0.041686000
      72 0.032946000
      78 0.018284000
      84 0.007570000
      90 0.002596000
      96 0.000710000
     102 0.000202000
     108 0.000062000
     114 0.000030000
     120 0.000018000
     126 0.000008000
     132 0.000016000
     138 0.000044000
     144 0.000116000
     150 0.000460000
     156 0.001642000
     162 0.005200000
     168 0.013318000
     174 0.025812000
