#GLU133-5  Hist_01394
     -180 0.008332000
     -174 0.009864000
     -168 0.011456000
     -162 0.013796000
     -156 0.016046000
     -150 0.017754000
     -144 0.018344000
     -138 0.018872000
     -132 0.018944000
     -126 0.018158000
     -120 0.017128000
     -114 0.015914000
     -108 0.014176000
     -102 0.012882000
      -96 0.012660000
      -90 0.012608000
      -84 0.014064000
      -78 0.016594000
      -72 0.020122000
      -66 0.024908000
      -60 0.028142000
      -54 0.030722000
      -48 0.029446000
      -42 0.025432000
      -36 0.019996000
      -30 0.014962000
      -24 0.010928000
      -18 0.007822000
      -12 0.006436000
       -6 0.006284000
        0 0.006486000
        6 0.007586000
       12 0.009362000
       18 0.011834000
       24 0.014536000
       30 0.017358000
       36 0.019788000
       42 0.021014000
       48 0.021100000
       54 0.020342000
       60 0.018978000
       66 0.016638000
       72 0.014536000
       78 0.012770000
       84 0.011828000
       90 0.011972000
       96 0.013292000
      102 0.015256000
      108 0.018340000
      114 0.022502000
      120 0.026922000
      126 0.029852000
      132 0.030534000
      138 0.028750000
      144 0.024126000
      150 0.019130000
      156 0.014276000
      162 0.010938000
      168 0.008858000
      174 0.008304000
