#PRO100-1  Hist_01040
     -180 0.047080000
     -174 0.026002000
     -168 0.014066000
     -162 0.006742000
     -156 0.003124000
     -150 0.001332000
     -144 0.000662000
     -138 0.000356000
     -132 0.000184000
     -126 0.000068000
     -120 0.000062000
     -114 0.000058000
     -108 0.000044000
     -102 0.000034000
      -96 0.000078000
      -90 0.000166000
      -84 0.000284000
      -78 0.000404000
      -72 0.000578000
      -66 0.000778000
      -60 0.000758000
      -54 0.000670000
      -48 0.000438000
      -42 0.000242000
      -36 0.000120000
      -30 0.000062000
      -24 0.000042000
      -18 0.000032000
      -12 0.000020000
       -6 0.000008000
        0 0.000016000
        6 0.000026000
       12 0.000024000
       18 0.000050000
       24 0.000082000
       30 0.000152000
       36 0.000298000
       42 0.000450000
       48 0.000694000
       54 0.001050000
       60 0.001528000
       66 0.001920000
       72 0.002646000
       78 0.003232000
       84 0.004026000
       90 0.005336000
       96 0.006820000
      102 0.008146000
      108 0.010550000
      114 0.014056000
      120 0.020198000
      126 0.030212000
      132 0.045596000
      138 0.068346000
      144 0.096300000
      150 0.122088000
      156 0.136714000
      162 0.131242000
      168 0.108068000
      174 0.075640000
