#LEU109-1  Hist_01148
     -180 0.000658000
     -174 0.000100000
     -168 0.000010000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000000000
       42 0.000004000
       48 0.000002000
       54 0.000030000
       60 0.000062000
       66 0.000132000
       72 0.000236000
       78 0.000398000
       84 0.000698000
       90 0.001476000
       96 0.003026000
      102 0.007508000
      108 0.018758000
      114 0.043216000
      120 0.086302000
      126 0.139654000
      132 0.178848000
      138 0.179914000
      144 0.143170000
      150 0.094754000
      156 0.056118000
      162 0.029336000
      168 0.012118000
      174 0.003470000
