#VAL181-3  Hist_01896
     -180 0.013484000
     -174 0.012404000
     -168 0.008776000
     -162 0.004854000
     -156 0.002254000
     -150 0.001002000
     -144 0.000478000
     -138 0.000200000
     -132 0.000140000
     -126 0.000164000
     -120 0.000270000
     -114 0.000516000
     -108 0.001252000
     -102 0.003318000
      -96 0.008710000
      -90 0.021148000
      -84 0.041078000
      -78 0.060990000
      -72 0.064296000
      -66 0.046642000
      -60 0.023960000
      -54 0.008516000
      -48 0.002290000
      -42 0.000598000
      -36 0.000142000
      -30 0.000024000
      -24 0.000006000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000008000
       18 0.000036000
       24 0.000208000
       30 0.001180000
       36 0.005284000
       42 0.020626000
       48 0.059074000
       54 0.117042000
       60 0.160316000
       66 0.143102000
       72 0.086048000
       78 0.035812000
       84 0.011458000
       90 0.002964000
       96 0.000716000
      102 0.000216000
      108 0.000082000
      114 0.000032000
      120 0.000018000
      126 0.000030000
      132 0.000028000
      138 0.000090000
      144 0.000290000
      150 0.000834000
      156 0.002214000
      162 0.004870000
      168 0.008056000
      174 0.011850000
