#GLY115-1  Hist_01212
     -180 0.000366000
     -174 0.000754000
     -168 0.001380000
     -162 0.002524000
     -156 0.004574000
     -150 0.007786000
     -144 0.012440000
     -138 0.016764000
     -132 0.018762000
     -126 0.017410000
     -120 0.013948000
     -114 0.009138000
     -108 0.005346000
     -102 0.002872000
      -96 0.001514000
      -90 0.000776000
      -84 0.000514000
      -78 0.000414000
      -72 0.000406000
      -66 0.000358000
      -60 0.000420000
      -54 0.000420000
      -48 0.000492000
      -42 0.000576000
      -36 0.000618000
      -30 0.000854000
      -24 0.001186000
      -18 0.002200000
      -12 0.004822000
       -6 0.011742000
        0 0.029158000
        6 0.063122000
       12 0.112832000
       18 0.159570000
       24 0.171994000
       30 0.143410000
       36 0.092624000
       42 0.046540000
       48 0.019090000
       54 0.006998000
       60 0.002214000
       66 0.000628000
       72 0.000250000
       78 0.000114000
       84 0.000106000
       90 0.000146000
       96 0.000170000
      102 0.000356000
      108 0.000464000
      114 0.000694000
      120 0.000888000
      126 0.001160000
      132 0.001386000
      138 0.001398000
      144 0.001174000
      150 0.000908000
      156 0.000488000
      162 0.000312000
      168 0.000202000
      174 0.000228000
