#THR31-1  Hist_00320
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000002000
      66 0.000012000
      72 0.000060000
      78 0.000206000
      84 0.000484000
      90 0.001306000
      96 0.003816000
     102 0.010942000
     108 0.028756000
     114 0.067808000
     120 0.133998000
     126 0.207904000
     132 0.235946000
     138 0.183960000
     144 0.092024000
     150 0.027754000
     156 0.004540000
     162 0.000460000
     168 0.000022000
     174 0.000000000
