#ASN202-4  Hist_02118
     -180 0.015550000
     -174 0.011038000
     -168 0.007608000
     -162 0.005336000
     -156 0.003904000
     -150 0.003374000
     -144 0.003082000
     -138 0.003090000
     -132 0.003414000
     -126 0.004636000
     -120 0.006324000
     -114 0.008574000
     -108 0.010638000
     -102 0.011852000
      -96 0.011538000
      -90 0.010500000
      -84 0.009374000
      -78 0.008662000
      -72 0.007480000
      -66 0.006280000
      -60 0.004734000
      -54 0.003392000
      -48 0.002480000
      -42 0.001792000
      -36 0.001330000
      -30 0.001014000
      -24 0.000782000
      -18 0.000638000
      -12 0.000650000
       -6 0.000662000
        0 0.000652000
        6 0.000828000
       12 0.000972000
       18 0.001070000
       24 0.001762000
       30 0.003158000
       36 0.005624000
       42 0.009860000
       48 0.015882000
       54 0.022996000
       60 0.031364000
       66 0.040008000
       72 0.048962000
       78 0.058242000
       84 0.067850000
       90 0.070708000
       96 0.066298000
      102 0.056220000
      108 0.043796000
      114 0.034240000
      120 0.028772000
      126 0.025054000
      132 0.023760000
      138 0.023566000
      144 0.024378000
      150 0.026168000
      156 0.027220000
      162 0.026664000
      168 0.023810000
      174 0.020388000
