#ARG113-1  Hist_01186
     -180 0.000002000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000010000
        6 0.000026000
       12 0.000040000
       18 0.000088000
       24 0.000114000
       30 0.000166000
       36 0.000196000
       42 0.000180000
       48 0.000118000
       54 0.000108000
       60 0.000080000
       66 0.000088000
       72 0.000184000
       78 0.000360000
       84 0.000858000
       90 0.002328000
       96 0.007038000
      102 0.021228000
      108 0.056788000
      114 0.122282000
      120 0.197588000
      126 0.226030000
      132 0.182544000
      138 0.108764000
      144 0.049736000
      150 0.017560000
      156 0.004578000
      162 0.000808000
      168 0.000108000
      174 0.000002000
