#PRO162-5  Hist_01716
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000040000
      -54 0.001718000
      -48 0.018180000
      -42 0.053658000
      -36 0.067584000
      -30 0.046464000
      -24 0.024718000
      -18 0.013966000
      -12 0.011668000
       -6 0.016232000
        0 0.031236000
        6 0.065840000
       12 0.130126000
       18 0.196410000
       24 0.191784000
       30 0.102336000
       36 0.025534000
       42 0.002426000
       48 0.000080000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
