#THR12-4  Hist_00134
    -180 0.004654000
    -174 0.003606000
    -168 0.002798000
    -162 0.001932000
    -156 0.001424000
    -150 0.001006000
    -144 0.000788000
    -138 0.000738000
    -132 0.000718000
    -126 0.000780000
    -120 0.001018000
    -114 0.001352000
    -108 0.001896000
    -102 0.002890000
     -96 0.004982000
     -90 0.007984000
     -84 0.012366000
     -78 0.017240000
     -72 0.020020000
     -66 0.021180000
     -60 0.019334000
     -54 0.016328000
     -48 0.012634000
     -42 0.009036000
     -36 0.006464000
     -30 0.004420000
     -24 0.002972000
     -18 0.002120000
     -12 0.001670000
      -6 0.001516000
       0 0.001518000
       6 0.002006000
      12 0.002930000
      18 0.004710000
      24 0.008832000
      30 0.014982000
      36 0.025540000
      42 0.041266000
      48 0.061766000
      54 0.083388000
      60 0.100478000
      66 0.107602000
      72 0.098968000
      78 0.078158000
      84 0.053472000
      90 0.033330000
      96 0.019770000
     102 0.012142000
     108 0.007690000
     114 0.005808000
     120 0.004692000
     126 0.004230000
     132 0.004092000
     138 0.004020000
     144 0.004440000
     150 0.005116000
     156 0.005622000
     162 0.006096000
     168 0.005992000
     174 0.005478000
