#LYS144-7  Hist_01528
     -180 0.051294000
     -174 0.042930000
     -168 0.030634000
     -162 0.019392000
     -156 0.010906000
     -150 0.005948000
     -144 0.003106000
     -138 0.001838000
     -132 0.001276000
     -126 0.000994000
     -120 0.001052000
     -114 0.001252000
     -108 0.001840000
     -102 0.003002000
      -96 0.005566000
      -90 0.010520000
      -84 0.019200000
      -78 0.031196000
      -72 0.042924000
      -66 0.050672000
      -60 0.050714000
      -54 0.041686000
      -48 0.029966000
      -42 0.018538000
      -36 0.010588000
      -30 0.006048000
      -24 0.003276000
      -18 0.001856000
      -12 0.001256000
       -6 0.001006000
        0 0.000984000
        6 0.001226000
       12 0.001846000
       18 0.003050000
       24 0.005638000
       30 0.010088000
       36 0.018314000
       42 0.029070000
       48 0.041976000
       54 0.050522000
       60 0.050610000
       66 0.044572000
       72 0.032156000
       78 0.020008000
       84 0.011458000
       90 0.006116000
       96 0.003436000
      102 0.001970000
      108 0.001288000
      114 0.001036000
      120 0.000962000
      126 0.001122000
      132 0.001766000
      138 0.003058000
      144 0.005664000
      150 0.010402000
      156 0.018466000
      162 0.029812000
      168 0.042092000
      174 0.050816000
