#ARG199-4  Hist_02084
     -180 0.190912000
     -174 0.140388000
     -168 0.074586000
     -162 0.033290000
     -156 0.013716000
     -150 0.006048000
     -144 0.002786000
     -138 0.001522000
     -132 0.000818000
     -126 0.000714000
     -120 0.000648000
     -114 0.000976000
     -108 0.001298000
     -102 0.002068000
      -96 0.003294000
      -90 0.005046000
      -84 0.007118000
      -78 0.008622000
      -72 0.007996000
      -66 0.005854000
      -60 0.003322000
      -54 0.001590000
      -48 0.000640000
      -42 0.000232000
      -36 0.000064000
      -30 0.000022000
      -24 0.000006000
      -18 0.000000000
      -12 0.000002000
       -6 0.000002000
        0 0.000000000
        6 0.000002000
       12 0.000008000
       18 0.000012000
       24 0.000078000
       30 0.000364000
       36 0.001218000
       42 0.004084000
       48 0.009076000
       54 0.013992000
       60 0.013900000
       66 0.009404000
       72 0.004652000
       78 0.002218000
       84 0.001454000
       90 0.001366000
       96 0.000922000
      102 0.000506000
      108 0.000300000
      114 0.000160000
      120 0.000184000
      126 0.000234000
      132 0.000650000
      138 0.001596000
      144 0.004970000
      150 0.013052000
      156 0.031384000
      162 0.066452000
      168 0.123070000
      174 0.181112000
