#GLY51-0  Hist_00536
    -180 0.010506000
    -174 0.017028000
    -168 0.024154000
    -162 0.029970000
    -156 0.033872000
    -150 0.033172000
    -144 0.030140000
    -138 0.025720000
    -132 0.020704000
    -126 0.016986000
    -120 0.013938000
    -114 0.013578000
    -108 0.014480000
    -102 0.017094000
     -96 0.020580000
     -90 0.023262000
     -84 0.023132000
     -78 0.018906000
     -72 0.011846000
     -66 0.005888000
     -60 0.002218000
     -54 0.000590000
     -48 0.000116000
     -42 0.000022000
     -36 0.000000000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000002000
       0 0.000002000
       6 0.000000000
      12 0.000012000
      18 0.000026000
      24 0.000144000
      30 0.000522000
      36 0.001878000
      42 0.006568000
      48 0.019442000
      54 0.045734000
      60 0.083570000
      66 0.115298000
      72 0.115124000
      78 0.087072000
      84 0.051296000
      90 0.026066000
      96 0.011968000
     102 0.005590000
     108 0.002482000
     114 0.001294000
     120 0.000738000
     126 0.000472000
     132 0.000434000
     138 0.000586000
     144 0.000672000
     150 0.001126000
     156 0.001498000
     162 0.002452000
     168 0.003768000
     174 0.006260000
