#GLN160-0  Hist_01682
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000002000
      -72 0.000006000
      -66 0.000010000
      -60 0.000012000
      -54 0.000010000
      -48 0.000006000
      -42 0.000002000
      -36 0.000006000
      -30 0.000004000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000004000
        0 0.000010000
        6 0.000042000
       12 0.000152000
       18 0.000846000
       24 0.003906000
       30 0.017738000
       36 0.062842000
       42 0.161954000
       48 0.269250000
       54 0.269076000
       60 0.154052000
       66 0.049674000
       72 0.009208000
       78 0.001080000
       84 0.000106000
       90 0.000002000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
