#GLU133-0  Hist_01384
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000002000
     -156 0.000010000
     -150 0.000022000
     -144 0.000076000
     -138 0.000116000
     -132 0.000124000
     -126 0.000204000
     -120 0.000202000
     -114 0.000334000
     -108 0.000602000
     -102 0.001820000
      -96 0.005940000
      -90 0.020044000
      -84 0.057284000
      -78 0.131912000
      -72 0.221922000
      -66 0.254700000
      -60 0.187616000
      -54 0.086432000
      -48 0.025078000
      -42 0.004848000
      -36 0.000624000
      -30 0.000076000
      -24 0.000010000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
