#LYS43-3  Hist_00454
    -180 0.022432000
    -174 0.024164000
    -168 0.019830000
    -162 0.012082000
    -156 0.006100000
    -150 0.002468000
    -144 0.001020000
    -138 0.000466000
    -132 0.000336000
    -126 0.000354000
    -120 0.000498000
    -114 0.000856000
    -108 0.001816000
    -102 0.004130000
     -96 0.009682000
     -90 0.023042000
     -84 0.047368000
     -78 0.079786000
     -72 0.104780000
     -66 0.100786000
     -60 0.072276000
     -54 0.039478000
     -48 0.017652000
     -42 0.007026000
     -36 0.002414000
     -30 0.000836000
     -24 0.000310000
     -18 0.000140000
     -12 0.000056000
      -6 0.000028000
       0 0.000040000
       6 0.000032000
      12 0.000060000
      18 0.000174000
      24 0.000404000
      30 0.001072000
      36 0.003284000
      42 0.009620000
      48 0.024280000
      54 0.051290000
      60 0.079998000
      66 0.084952000
      72 0.059912000
      78 0.029116000
      84 0.010682000
      90 0.003424000
      96 0.000908000
     102 0.000290000
     108 0.000116000
     114 0.000046000
     120 0.000036000
     126 0.000040000
     132 0.000058000
     138 0.000156000
     144 0.000434000
     150 0.001146000
     156 0.002666000
     162 0.005710000
     168 0.010642000
     174 0.017200000
