#ASN202-5  Hist_02120
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000004000
      -54 0.000026000
      -48 0.000108000
      -42 0.000860000
      -36 0.003872000
      -30 0.015418000
      -24 0.045038000
      -18 0.101260000
      -12 0.167674000
       -6 0.210998000
        0 0.199120000
        6 0.140556000
       12 0.073492000
       18 0.029402000
       24 0.009350000
       30 0.002320000
       36 0.000416000
       42 0.000080000
       48 0.000006000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
