#GLN58-5  Hist_00618
    -180 0.060954000
    -174 0.054586000
    -168 0.049108000
    -162 0.042158000
    -156 0.035004000
    -150 0.026862000
    -144 0.019130000
    -138 0.012652000
    -132 0.008456000
    -126 0.005486000
    -120 0.003622000
    -114 0.002498000
    -108 0.001766000
    -102 0.001180000
     -96 0.000776000
     -90 0.000588000
     -84 0.000438000
     -78 0.000336000
     -72 0.000252000
     -66 0.000214000
     -60 0.000178000
     -54 0.000096000
     -48 0.000066000
     -42 0.000038000
     -36 0.000028000
     -30 0.000026000
     -24 0.000020000
     -18 0.000012000
     -12 0.000012000
      -6 0.000012000
       0 0.000018000
       6 0.000050000
      12 0.000050000
      18 0.000108000
      24 0.000200000
      30 0.000278000
      36 0.000428000
      42 0.000664000
      48 0.000954000
      54 0.001442000
      60 0.002126000
      66 0.003014000
      72 0.003832000
      78 0.004670000
      84 0.005334000
      90 0.005980000
      96 0.007630000
     102 0.010558000
     108 0.015430000
     114 0.021542000
     120 0.028384000
     126 0.035642000
     132 0.043672000
     138 0.052588000
     144 0.062820000
     150 0.071772000
     156 0.076682000
     162 0.077292000
     168 0.073138000
     174 0.067148000
