#GLN191-1  Hist_01996
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000002000
      -78 0.000028000
      -72 0.000444000
      -66 0.003496000
      -60 0.018100000
      -54 0.060750000
      -48 0.131458000
      -42 0.195860000
      -36 0.208778000
      -30 0.166334000
      -24 0.108528000
      -18 0.059582000
      -12 0.028710000
       -6 0.012222000
        0 0.004258000
        6 0.001116000
       12 0.000256000
       18 0.000070000
       24 0.000006000
       30 0.000002000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
