#ASN202-3  Hist_02116
     -180 0.087466000
     -174 0.058586000
     -168 0.033266000
     -162 0.017526000
     -156 0.008562000
     -150 0.004262000
     -144 0.001698000
     -138 0.000702000
     -132 0.000320000
     -126 0.000130000
     -120 0.000118000
     -114 0.000150000
     -108 0.000370000
     -102 0.000788000
      -96 0.001996000
      -90 0.005310000
      -84 0.013594000
      -78 0.027344000
      -72 0.044870000
      -66 0.055272000
      -60 0.054402000
      -54 0.046954000
      -48 0.037890000
      -42 0.028250000
      -36 0.017358000
      -30 0.008794000
      -24 0.003582000
      -18 0.001300000
      -12 0.000410000
       -6 0.000110000
        0 0.000048000
        6 0.000034000
       12 0.000020000
       18 0.000036000
       24 0.000172000
       30 0.000782000
       36 0.003106000
       42 0.010122000
       48 0.024186000
       54 0.039690000
       60 0.043268000
       66 0.028908000
       72 0.011654000
       78 0.003650000
       84 0.001128000
       90 0.000360000
       96 0.000122000
      102 0.000046000
      108 0.000012000
      114 0.000018000
      120 0.000020000
      126 0.000026000
      132 0.000090000
      138 0.000310000
      144 0.001660000
      150 0.006784000
      156 0.022480000
      162 0.052494000
      168 0.085806000
      174 0.101588000
