#GLU21-4  Hist_00232
    -180 0.084818000
    -174 0.056180000
    -168 0.031900000
    -162 0.016830000
    -156 0.008458000
    -150 0.004642000
    -144 0.002420000
    -138 0.001508000
    -132 0.000866000
    -126 0.000676000
    -120 0.000634000
    -114 0.000768000
    -108 0.001160000
    -102 0.002322000
     -96 0.004592000
     -90 0.008272000
     -84 0.013510000
     -78 0.019698000
     -72 0.024388000
     -66 0.024496000
     -60 0.019242000
     -54 0.012130000
     -48 0.006382000
     -42 0.003342000
     -36 0.001608000
     -30 0.000746000
     -24 0.000424000
     -18 0.000172000
     -12 0.000078000
      -6 0.000070000
       0 0.000044000
       6 0.000032000
      12 0.000024000
      18 0.000038000
      24 0.000102000
      30 0.000182000
      36 0.000504000
      42 0.001274000
      48 0.003192000
      54 0.007730000
      60 0.015090000
      66 0.025588000
      72 0.036222000
      78 0.041116000
      84 0.035848000
      90 0.026120000
      96 0.015984000
     102 0.009416000
     108 0.005628000
     114 0.003838000
     120 0.003186000
     126 0.003636000
     132 0.005082000
     138 0.008484000
     144 0.016218000
     150 0.030470000
     156 0.054888000
     162 0.084650000
     168 0.106060000
     174 0.107022000
