#GLN92-3  Hist_00962
    -180 0.007224000
    -174 0.008814000
    -168 0.008596000
    -162 0.006604000
    -156 0.003924000
    -150 0.002072000
    -144 0.001006000
    -138 0.000482000
    -132 0.000236000
    -126 0.000156000
    -120 0.000116000
    -114 0.000184000
    -108 0.000266000
    -102 0.000780000
     -96 0.002116000
     -90 0.006282000
     -84 0.017222000
     -78 0.043512000
     -72 0.092084000
     -66 0.156886000
     -60 0.203178000
     -54 0.195060000
     -48 0.130726000
     -42 0.063448000
     -36 0.022372000
     -30 0.006774000
     -24 0.001844000
     -18 0.000426000
     -12 0.000160000
      -6 0.000044000
       0 0.000024000
       6 0.000004000
      12 0.000012000
      18 0.000016000
      24 0.000026000
      30 0.000100000
      36 0.000254000
      42 0.000682000
      48 0.001522000
      54 0.002112000
      60 0.002014000
      66 0.001290000
      72 0.000758000
      78 0.000374000
      84 0.000130000
      90 0.000076000
      96 0.000028000
     102 0.000022000
     108 0.000006000
     114 0.000002000
     120 0.000006000
     126 0.000002000
     132 0.000006000
     138 0.000018000
     144 0.000036000
     150 0.000064000
     156 0.000322000
     162 0.000874000
     168 0.002212000
     174 0.004414000
