#THR111-4  Hist_01172
     -180 0.004762000
     -174 0.003762000
     -168 0.002784000
     -162 0.002032000
     -156 0.001470000
     -150 0.001120000
     -144 0.000874000
     -138 0.000776000
     -132 0.000770000
     -126 0.000854000
     -120 0.001068000
     -114 0.001588000
     -108 0.002242000
     -102 0.003796000
      -96 0.006558000
      -90 0.010596000
      -84 0.016202000
      -78 0.021892000
      -72 0.025666000
      -66 0.025712000
      -60 0.022380000
      -54 0.016770000
      -48 0.011882000
      -42 0.007252000
      -36 0.004506000
      -30 0.002662000
      -24 0.001724000
      -18 0.001160000
      -12 0.000964000
       -6 0.000918000
        0 0.000914000
        6 0.001334000
       12 0.002052000
       18 0.003492000
       24 0.006054000
       30 0.010652000
       36 0.018766000
       42 0.030486000
       48 0.046724000
       54 0.067146000
       60 0.088548000
       66 0.102366000
       72 0.103656000
       78 0.089308000
       84 0.065532000
       90 0.043952000
       96 0.026924000
      102 0.016318000
      108 0.010310000
      114 0.007076000
      120 0.005406000
      126 0.004710000
      132 0.004652000
      138 0.004586000
      144 0.005006000
      150 0.005358000
      156 0.005854000
      162 0.006182000
      168 0.006168000
      174 0.005726000
