#ARG207-1  Hist_02166
     -180 0.000622000
     -174 0.000070000
     -168 0.000012000
     -162 0.000002000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000008000
       42 0.000050000
       48 0.000080000
       54 0.000228000
       60 0.000536000
       66 0.000662000
       72 0.000998000
       78 0.001370000
       84 0.001626000
       90 0.001910000
       96 0.002738000
      102 0.005928000
      108 0.016326000
      114 0.040332000
      120 0.075782000
      126 0.111234000
      132 0.133200000
      138 0.141882000
      144 0.146392000
      150 0.138744000
      156 0.103000000
      162 0.053522000
      168 0.018480000
      174 0.004264000
