#LEU204-3  Hist_02138
     -180 0.132340000
     -174 0.102670000
     -168 0.056350000
     -162 0.024112000
     -156 0.009192000
     -150 0.003600000
     -144 0.001658000
     -138 0.000878000
     -132 0.000698000
     -126 0.000500000
     -120 0.000478000
     -114 0.000620000
     -108 0.000854000
     -102 0.001714000
      -96 0.003926000
      -90 0.010618000
      -84 0.027820000
      -78 0.060282000
      -72 0.096350000
      -66 0.102372000
      -60 0.072180000
      -54 0.034298000
      -48 0.011546000
      -42 0.002976000
      -36 0.000664000
      -30 0.000110000
      -24 0.000028000
      -18 0.000012000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000004000
       24 0.000004000
       30 0.000028000
       36 0.000054000
       42 0.000168000
       48 0.000334000
       54 0.000674000
       60 0.000802000
       66 0.000930000
       72 0.001310000
       78 0.002326000
       84 0.002662000
       90 0.001904000
       96 0.000836000
      102 0.000300000
      108 0.000088000
      114 0.000034000
      120 0.000034000
      126 0.000040000
      132 0.000082000
      138 0.000162000
      144 0.000534000
      150 0.002282000
      156 0.009222000
      162 0.029788000
      168 0.069528000
      174 0.117024000
