#VAL56-3  Hist_00590
    -180 0.002760000
    -174 0.001910000
    -168 0.001312000
    -162 0.000746000
    -156 0.000322000
    -150 0.000122000
    -144 0.000068000
    -138 0.000020000
    -132 0.000016000
    -126 0.000026000
    -120 0.000060000
    -114 0.000122000
    -108 0.000500000
    -102 0.002312000
     -96 0.008588000
     -90 0.027306000
     -84 0.068186000
     -78 0.130344000
     -72 0.190678000
     -66 0.204396000
     -60 0.157242000
     -54 0.083686000
     -48 0.030152000
     -42 0.007484000
     -36 0.001516000
     -30 0.000260000
     -24 0.000022000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000010000
      30 0.000040000
      36 0.000148000
      42 0.000552000
      48 0.001726000
      54 0.005032000
      60 0.010682000
      66 0.016638000
      72 0.016040000
      78 0.009374000
      84 0.003636000
      90 0.001118000
      96 0.000258000
     102 0.000070000
     108 0.000032000
     114 0.000032000
     120 0.000020000
     126 0.000054000
     132 0.000088000
     138 0.000250000
     144 0.000564000
     150 0.001230000
     156 0.002238000
     162 0.003166000
     168 0.003496000
     174 0.003346000
