#PRO108-2  Hist_01138
     -180 0.225132000
     -174 0.170438000
     -168 0.089758000
     -162 0.031230000
     -156 0.007252000
     -150 0.001242000
     -144 0.000112000
     -138 0.000004000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000004000
      132 0.000032000
      138 0.000320000
      144 0.001950000
      150 0.009004000
      156 0.030850000
      162 0.077480000
      168 0.145342000
      174 0.209850000
