#VAL174-0  Hist_01824
     -180 0.000028000
     -174 0.000278000
     -168 0.002028000
     -162 0.012836000
     -156 0.054206000
     -150 0.146924000
     -144 0.241890000
     -138 0.245808000
     -132 0.166588000
     -126 0.081748000
     -120 0.031536000
     -114 0.010620000
     -108 0.003432000
     -102 0.001046000
      -96 0.000388000
      -90 0.000236000
      -84 0.000102000
      -78 0.000100000
      -72 0.000104000
      -66 0.000046000
      -60 0.000032000
      -54 0.000018000
      -48 0.000002000
      -42 0.000004000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
