#THR190-1  Hist_01986
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000002000
      -78 0.000044000
      -72 0.000574000
      -66 0.004160000
      -60 0.021074000
      -54 0.070950000
      -48 0.156006000
      -42 0.227908000
      -36 0.227266000
      -30 0.158662000
      -24 0.081894000
      -18 0.033520000
      -12 0.011584000
       -6 0.004058000
        0 0.001434000
        6 0.000572000
       12 0.000170000
       18 0.000072000
       24 0.000038000
       30 0.000008000
       36 0.000002000
       42 0.000002000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
