#GLN61-3  Hist_00650
    -180 0.002472000
    -174 0.007716000
    -168 0.016842000
    -162 0.024114000
    -156 0.021536000
    -150 0.012730000
    -144 0.005440000
    -138 0.001910000
    -132 0.000622000
    -126 0.000248000
    -120 0.000130000
    -114 0.000110000
    -108 0.000132000
    -102 0.000314000
     -96 0.000708000
     -90 0.002376000
     -84 0.008096000
     -78 0.027316000
     -72 0.075030000
     -66 0.150486000
     -60 0.212814000
     -54 0.203016000
     -48 0.129246000
     -42 0.058408000
     -36 0.019186000
     -30 0.005364000
     -24 0.001284000
     -18 0.000292000
     -12 0.000068000
      -6 0.000008000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000004000
      24 0.000008000
      30 0.000018000
      36 0.000040000
      42 0.000134000
      48 0.000608000
      54 0.001510000
      60 0.002706000
      66 0.003032000
      72 0.001888000
      78 0.000910000
      84 0.000304000
      90 0.000064000
      96 0.000024000
     102 0.000008000
     108 0.000002000
     114 0.000002000
     120 0.000002000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000028000
     168 0.000134000
     174 0.000558000
